2,hour	2.000000	0.500000	0.003868	0.007678
to,ship	2.000000	1.000000	0.003868	0.007707
a,qualiti	2.000000	0.666667	0.003868	0.007692
qualiti,is	3.000000	1.000000	0.005803	0.011538
and,that	2.000000	0.285714	0.003868	0.007634
it,doesnt	2.000000	0.666667	0.003868	0.007692
my,laptop	8.000000	0.615385	0.015474	0.030189
cheapli,made	2.000000	1.000000	0.003868	0.007707
2,week	2.000000	1.000000	0.003868	0.007707
10,month	2.000000	1.000000	0.003868	0.007707
and,well	2.000000	0.400000	0.003868	0.007663
up,on	2.000000	0.500000	0.003868	0.007678
qualiti,and	10.000000	1.000000	0.019342	0.037951
pile,of	2.000000	1.000000	0.003868	0.007707
that,and	2.000000	1.000000	0.003868	0.007707
wa,given	2.000000	1.000000	0.003868	0.007707
nice,and	5.000000	0.500000	0.009671	0.018975
it,seem	2.000000	0.400000	0.003868	0.007663
got,a	2.000000	0.666667	0.003868	0.007692
do,not	3.000000	0.230769	0.005803	0.011321
except,the	2.000000	0.666667	0.003868	0.007692
build,qualiti	5.000000	1.000000	0.009671	0.019157
go,out	2.000000	1.000000	0.003868	0.007707
the,product	2.000000	0.200000	0.003868	0.007590
my,leg	2.000000	1.000000	0.003868	0.007707
technic,support	2.000000	1.000000	0.003868	0.007707
one,i	2.000000	0.500000	0.003868	0.007678
a,coupl	2.000000	0.333333	0.003868	0.007648
had,the	4.000000	0.500000	0.007737	0.015238
look,and	3.000000	1.000000	0.005803	0.011538
to,pay	3.000000	0.750000	0.005803	0.011516
week,after	2.000000	1.000000	0.003868	0.007707
that,i	7.000000	0.241379	0.013540	0.025641
and,vivid	2.000000	1.000000	0.003868	0.007707
into,the	2.000000	0.666667	0.003868	0.007692
new,laptop	4.000000	0.800000	0.007737	0.015326
veri,quiet	4.000000	1.000000	0.007737	0.015355
thi,netbook	3.000000	0.333333	0.005803	0.011407
it,did	2.000000	0.400000	0.003868	0.007663
brought,it	2.000000	1.000000	0.003868	0.007707
had,2	2.000000	1.000000	0.003868	0.007707
to,4	2.000000	1.000000	0.003868	0.007707
3,week	2.000000	1.000000	0.003868	0.007707
serial,number	2.000000	1.000000	0.003868	0.007707
is,that	7.000000	0.333333	0.013540	0.026022
start,have	2.000000	1.000000	0.003868	0.007707
what,wa	2.000000	0.666667	0.003868	0.007692
is,bright	3.000000	1.000000	0.005803	0.011538
or,a	2.000000	0.500000	0.003868	0.007678
warranti,and	3.000000	1.000000	0.005803	0.011538
buy,a	4.000000	0.285714	0.007737	0.015066
they,lost	2.000000	1.000000	0.003868	0.007707
expect,from	3.000000	0.750000	0.005803	0.011516
manufactur,defect	2.000000	1.000000	0.003868	0.007707
way,to	4.000000	0.571429	0.007737	0.015267
help,me	2.000000	0.400000	0.003868	0.007663
work,well	3.000000	0.300000	0.005803	0.011385
the,next	2.000000	0.500000	0.003868	0.007678
i,could	3.000000	0.272727	0.005803	0.011364
the,receipt	3.000000	1.000000	0.005803	0.011538
they,said	3.000000	0.600000	0.005803	0.011494
back,3	3.000000	1.000000	0.005803	0.011538
laptop,until	2.000000	1.000000	0.003868	0.007707
wait,and	2.000000	1.000000	0.003868	0.007707
speaker,did	2.000000	1.000000	0.003868	0.007707
receipt,in	2.000000	1.000000	0.003868	0.007707
is,pretti	2.000000	0.500000	0.003868	0.007678
it,on	5.000000	0.555556	0.009671	0.019011
well,not	2.000000	1.000000	0.003868	0.007707
and,the	31.000000	0.455882	0.059961	0.105983
the,resolut	2.000000	1.000000	0.003868	0.007707
to,tell	2.000000	0.666667	0.003868	0.007692
and,feel	3.000000	1.000000	0.005803	0.011538
after,the	4.000000	0.800000	0.007737	0.015326
come,off	2.000000	1.000000	0.003868	0.007707
wa,told	4.000000	1.000000	0.007737	0.015355
comput,and	3.000000	0.300000	0.005803	0.011385
bought,it	3.000000	0.200000	0.005803	0.011278
total,unconcern	2.000000	1.000000	0.003868	0.007707
it,might	2.000000	1.000000	0.003868	0.007707
one,day	2.000000	1.000000	0.003868	0.007707
is,the	7.000000	0.162791	0.013540	0.025000
is,quiet	2.000000	1.000000	0.003868	0.007707
i,expect	2.000000	0.333333	0.003868	0.007648
as,it	2.000000	0.333333	0.003868	0.007648
that,the	8.000000	0.470588	0.015474	0.029963
out,of	15.000000	0.517241	0.029014	0.054945
a,while	2.000000	1.000000	0.003868	0.007707
one,of	2.000000	0.117647	0.003868	0.007491
thing,i	4.000000	0.333333	0.007737	0.015123
day,or	2.000000	1.000000	0.003868	0.007707
processor,and	2.000000	0.400000	0.003868	0.007663
i,had	11.000000	0.392857	0.021277	0.040367
becaus,it	3.000000	0.176471	0.005803	0.011236
plug,in	2.000000	0.333333	0.003868	0.007648
about,it	4.000000	0.400000	0.007737	0.015180
repair,depot	2.000000	1.000000	0.003868	0.007707
veri,well	3.000000	0.333333	0.005803	0.011407
anoth,year	2.000000	1.000000	0.003868	0.007707
it,work	6.000000	0.260870	0.011605	0.022222
clear,and	4.000000	1.000000	0.007737	0.015355
for,peopl	2.000000	0.666667	0.003868	0.007692
onli,2	4.000000	1.000000	0.007737	0.015355
but,they	3.000000	1.000000	0.005803	0.011538
run,hot	3.000000	1.000000	0.005803	0.011538
and,all	2.000000	0.500000	0.003868	0.007678
me,for	3.000000	1.000000	0.005803	0.011538
laptop,but	2.000000	0.400000	0.003868	0.007663
extra,to	2.000000	1.000000	0.003868	0.007707
a,netbook	3.000000	0.500000	0.005803	0.011472
a,great	6.000000	0.105263	0.011605	0.020906
a,bit	8.000000	0.470588	0.015474	0.029963
as,well	5.000000	0.500000	0.009671	0.018975
great,batteri	2.000000	0.400000	0.003868	0.007663
dell,is	3.000000	0.750000	0.005803	0.011516
it,to	13.000000	0.351351	0.025145	0.046931
comput,back	2.000000	1.000000	0.003868	0.007707
the,overal	2.000000	0.666667	0.003868	0.007692
a,viru	2.000000	0.500000	0.003868	0.007678
but,the	2.000000	0.133333	0.003868	0.007519
screen,resolut	2.000000	1.000000	0.003868	0.007707
the,design	2.000000	0.333333	0.003868	0.007648
175,to	2.000000	1.000000	0.003868	0.007707
the,perform	2.000000	0.333333	0.003868	0.007648
the,day	4.000000	0.800000	0.007737	0.015326
other,than	3.000000	0.300000	0.005803	0.011385
a,singl	2.000000	0.500000	0.003868	0.007678
now,the	2.000000	0.500000	0.003868	0.007678
the,way	2.000000	0.200000	0.003868	0.007590
been,a	3.000000	0.300000	0.005803	0.011385
will,last	2.000000	1.000000	0.003868	0.007707
a,5th	2.000000	1.000000	0.003868	0.007707
are,nice	2.000000	1.000000	0.003868	0.007707
after,i	3.000000	0.750000	0.005803	0.011516
had,thi	2.000000	0.400000	0.003868	0.007663
onli,to	3.000000	1.000000	0.005803	0.011538
on,phone	2.000000	1.000000	0.003868	0.007707
use,it	4.000000	0.125000	0.007737	0.014572
they,told	4.000000	1.000000	0.007737	0.015355
that,wa	2.000000	0.250000	0.003868	0.007619
need,a	2.000000	0.333333	0.003868	0.007648
to,get	19.000000	0.463415	0.036750	0.068100
not,good	2.000000	0.666667	0.003868	0.007692
with,no	4.000000	0.571429	0.007737	0.015267
go,to	2.000000	0.222222	0.003868	0.007605
everyth,is	3.000000	0.750000	0.005803	0.011516
but,that	3.000000	0.500000	0.005803	0.011472
to,the	6.000000	0.171429	0.011605	0.021739
the,extend	2.000000	0.400000	0.003868	0.007663
3,day	2.000000	1.000000	0.003868	0.007707
the,amount	2.000000	1.000000	0.003868	0.007707
keyboard,is	9.000000	0.562500	0.017408	0.033771
easi,to	8.000000	0.163265	0.015474	0.028269
plenti,of	2.000000	0.333333	0.003868	0.007648
laptop,to	2.000000	0.181818	0.003868	0.007576
up,well	2.000000	1.000000	0.003868	0.007707
expect,it	3.000000	0.750000	0.005803	0.011516
that,asu	2.000000	1.000000	0.003868	0.007707
power,cord	2.000000	0.666667	0.003868	0.007692
a,higher	2.000000	1.000000	0.003868	0.007707
put,it	2.000000	0.666667	0.003868	0.007692
laptop,i	2.000000	0.285714	0.003868	0.007634
month,of	2.000000	0.666667	0.003868	0.007692
if,i	2.000000	0.222222	0.003868	0.007605
sturdi,and	2.000000	1.000000	0.003868	0.007707
with,help	2.000000	1.000000	0.003868	0.007707
of,time	2.000000	0.400000	0.003868	0.007663
to,make	3.000000	0.428571	0.005803	0.011450
my,purchas	2.000000	0.500000	0.003868	0.007678
had,to	20.000000	0.689655	0.038685	0.073260
repair,it	2.000000	0.666667	0.003868	0.007692
of,all	2.000000	0.666667	0.003868	0.007692
a,decent	2.000000	0.333333	0.003868	0.007648
tech,support	4.000000	0.800000	0.007737	0.015326
than,the	2.000000	0.285714	0.003868	0.007634
to,help	2.000000	0.400000	0.003868	0.007663
on,my	6.000000	0.857143	0.011605	0.022901
bright,and	3.000000	1.000000	0.005803	0.011538
a,problem	4.000000	0.400000	0.007737	0.015180
call,and	2.000000	1.000000	0.003868	0.007707
8,month	2.000000	1.000000	0.003868	0.007707
my,comput	3.000000	0.750000	0.005803	0.011516
and,then	3.000000	0.600000	0.005803	0.011494
work,after	2.000000	1.000000	0.003868	0.007707
have,not	2.000000	0.400000	0.003868	0.007663
my,macbook	3.000000	0.200000	0.005803	0.011278
to,click	2.000000	0.500000	0.003868	0.007678
to,wear	2.000000	0.666667	0.003868	0.007692
through,the	2.000000	0.500000	0.003868	0.007678
for,less	3.000000	0.750000	0.005803	0.011516
purchas,it	2.000000	0.333333	0.003868	0.007648
to,it	4.000000	0.333333	0.007737	0.015123
look,for	4.000000	0.266667	0.007737	0.015038
or,if	2.000000	0.666667	0.003868	0.007692
tri,to	8.000000	0.380952	0.015474	0.029740
under,the	2.000000	1.000000	0.003868	0.007707
the,fan	2.000000	1.000000	0.003868	0.007707
if,they	2.000000	0.500000	0.003868	0.007678
with,a	10.000000	0.370370	0.019342	0.036765
i,would	12.000000	0.179104	0.023211	0.041096
a,littl	10.000000	0.322581	0.019342	0.036496
6,time	2.000000	1.000000	0.003868	0.007707
bit,of	2.000000	0.500000	0.003868	0.007678
left,on	3.000000	1.000000	0.005803	0.011538
well,built	4.000000	1.000000	0.007737	0.015355
laptop,for	7.000000	0.333333	0.013540	0.026022
i,can	4.000000	0.129032	0.007737	0.014599
the,box	4.000000	0.333333	0.007737	0.015123
they,did	2.000000	1.000000	0.003868	0.007707
for,the	10.000000	0.185185	0.019342	0.035026
find,anoth	2.000000	1.000000	0.003868	0.007707
the,case	3.000000	0.750000	0.005803	0.011516
durabl,and	2.000000	1.000000	0.003868	0.007707
just,a	4.000000	0.571429	0.007737	0.015267
without,the	2.000000	1.000000	0.003868	0.007707
week,of	2.000000	1.000000	0.003868	0.007707
a,lemon	4.000000	1.000000	0.007737	0.015355
that,thi	3.000000	0.500000	0.005803	0.011472
to,deal	2.000000	0.666667	0.003868	0.007692
custom,servic	4.000000	1.000000	0.007737	0.015355
have,been	2.000000	0.250000	0.003868	0.007619
you,don't	7.000000	0.875000	0.013540	0.026667
to,worri	4.000000	0.800000	0.007737	0.015326
after,2	2.000000	1.000000	0.003868	0.007707
peopl,to	2.000000	1.000000	0.003868	0.007707
a,comput	2.000000	0.125000	0.003868	0.007505
to,run	2.000000	0.200000	0.003868	0.007590
star,but	2.000000	0.500000	0.003868	0.007678
love,the	4.000000	0.153846	0.007737	0.014733
from,the	4.000000	0.307692	0.007737	0.015094
a,month	8.000000	0.666667	0.015474	0.030246
the,qualiti	4.000000	1.000000	0.007737	0.015355
comput,ha	2.000000	0.500000	0.003868	0.007678
it,back	11.000000	0.916667	0.021277	0.041588
take,a	3.000000	0.300000	0.005803	0.011385
they,can	2.000000	0.500000	0.003868	0.007678
and,a	3.000000	0.200000	0.005803	0.011278
with,it	7.000000	0.194444	0.013540	0.025316
is,just	3.000000	0.428571	0.005803	0.011450
cannot,be	2.000000	0.666667	0.003868	0.007692
i'm,sure	2.000000	0.666667	0.003868	0.007692
wa,up	2.000000	1.000000	0.003868	0.007707
of,crap	4.000000	1.000000	0.007737	0.015355
comput,itself	2.000000	0.666667	0.003868	0.007692
now,i'm	2.000000	0.666667	0.003868	0.007692
have,to	13.000000	0.371429	0.025145	0.047101
time,i	3.000000	0.428571	0.005803	0.011450
sound,like	3.000000	1.000000	0.005803	0.011538
and,for	2.000000	1.000000	0.003868	0.007707
and,not	2.000000	0.333333	0.003868	0.007648
return,it	3.000000	0.375000	0.005803	0.011429
discov,that	2.000000	1.000000	0.003868	0.007707
the,warranti	6.000000	0.857143	0.011605	0.022901
worri,about	4.000000	0.666667	0.007737	0.015296
for,more	2.000000	0.666667	0.003868	0.007692
it,ha	9.000000	0.155172	0.017408	0.031304
so,far	6.000000	0.300000	0.011605	0.022346
i'v,had	7.000000	0.500000	0.013540	0.026365
would,not	4.000000	0.285714	0.007737	0.015066
pictur,qualiti	3.000000	1.000000	0.005803	0.011538
back,to	3.000000	0.600000	0.005803	0.011494
on,and	2.000000	0.500000	0.003868	0.007678
with,hp	2.000000	0.666667	0.003868	0.007692
1,and	2.000000	0.666667	0.003868	0.007692
get,veri	2.000000	0.666667	0.003868	0.007692
after,onli	7.000000	0.875000	0.013540	0.026667
for,you	3.000000	0.428571	0.005803	0.011450
could,be	3.000000	0.428571	0.005803	0.011450
run,veri	2.000000	0.333333	0.003868	0.007648
get,use	2.000000	0.125000	0.003868	0.007505
year,warranti	2.000000	1.000000	0.003868	0.007707
the,compani	4.000000	1.000000	0.007737	0.015355
anoth,way	2.000000	1.000000	0.003868	0.007707
first,thing	2.000000	1.000000	0.003868	0.007707
i,didn't	2.000000	0.400000	0.003868	0.007663
first,day	2.000000	1.000000	0.003868	0.007707
wa,a	2.000000	0.125000	0.003868	0.007505
a,manufactur	2.000000	1.000000	0.003868	0.007707
a,cheap	2.000000	0.666667	0.003868	0.007692
be,a	4.000000	0.307692	0.007737	0.015094
so,you	3.000000	0.428571	0.005803	0.011450
get,them	3.000000	1.000000	0.005803	0.011538
in,order	2.000000	1.000000	0.003868	0.007707
not,be	2.000000	0.400000	0.003868	0.007663
replac,it	3.000000	1.000000	0.005803	0.011538
with,the	16.000000	0.333333	0.030948	0.056637
so,it	2.000000	0.400000	0.003868	0.007663
they,had	4.000000	0.800000	0.007737	0.015326
veri,good	4.000000	0.307692	0.007737	0.015094
of,them	2.000000	0.400000	0.003868	0.007663
life,is	3.000000	0.200000	0.005803	0.011278
you,out	2.000000	1.000000	0.003868	0.007707
toshiba,will	2.000000	1.000000	0.003868	0.007707
me,prove	2.000000	1.000000	0.003868	0.007707
send,it	8.000000	0.888889	0.015474	0.030418
usb,port	3.000000	0.375000	0.005803	0.011429
resolut,is	2.000000	1.000000	0.003868	0.007707
want,to	3.000000	0.115385	0.005803	0.011050
wa,just	2.000000	0.666667	0.003868	0.007692
to,be	12.000000	0.400000	0.023211	0.043876
mous,button	2.000000	0.666667	0.003868	0.007692
is,top	3.000000	1.000000	0.005803	0.011538
and,wa	4.000000	0.800000	0.007737	0.015326
than,that	2.000000	0.285714	0.003868	0.007634
and,toshiba	2.000000	0.666667	0.003868	0.007692
wa,my	2.000000	0.666667	0.003868	0.007692
is,made	2.000000	0.666667	0.003868	0.007692
went,through	2.000000	1.000000	0.003868	0.007707
same,problem	5.000000	0.833333	0.009671	0.019120
is,too	2.000000	1.000000	0.003868	0.007707
i,call	6.000000	1.000000	0.011605	0.022945
deal,with	5.000000	0.714286	0.009671	0.019084
the,batteri	11.000000	0.297297	0.021277	0.039711
laptop,is	5.000000	0.138889	0.009671	0.018083
need,to	4.000000	0.333333	0.007737	0.015123
each,time	3.000000	1.000000	0.005803	0.011538
comput,might	2.000000	1.000000	0.003868	0.007707
told,me	4.000000	1.000000	0.007737	0.015355
it,all	2.000000	0.400000	0.003868	0.007663
and,buy	2.000000	0.500000	0.003868	0.007678
like,a	3.000000	0.300000	0.005803	0.011385
had,a	7.000000	0.318182	0.013540	0.025974
wa,take	2.000000	1.000000	0.003868	0.007707
in,for	2.000000	1.000000	0.003868	0.007707
refus,to	2.000000	1.000000	0.003868	0.007707
me,send	3.000000	1.000000	0.005803	0.011538
is,horribl	2.000000	0.500000	0.003868	0.007678
get,my	2.000000	0.666667	0.003868	0.007692
the,os	2.000000	0.200000	0.003868	0.007590
it,repair	2.000000	1.000000	0.003868	0.007707
contact,them	2.000000	1.000000	0.003868	0.007707
send,the	2.000000	1.000000	0.003868	0.007707
of,purchas	3.000000	0.750000	0.005803	0.011516
impress,with	2.000000	0.285714	0.003868	0.007634
did,have	2.000000	1.000000	0.003868	0.007707
after,a	5.000000	0.833333	0.009671	0.019120
wa,out	2.000000	1.000000	0.003868	0.007707
got,the	6.000000	0.750000	0.011605	0.022857
in,our	2.000000	0.666667	0.003868	0.007692
a,short	3.000000	1.000000	0.005803	0.011538
also,the	3.000000	0.375000	0.005803	0.011429
support,is	2.000000	1.000000	0.003868	0.007707
for,it	2.000000	0.222222	0.003868	0.007605
sinc,i	6.000000	0.500000	0.011605	0.022684
have,never	3.000000	0.375000	0.005803	0.011429
me,i	2.000000	0.666667	0.003868	0.007692
order,to	2.000000	1.000000	0.003868	0.007707
fact,that	4.000000	0.307692	0.007737	0.015094
warranti,servic	2.000000	1.000000	0.003868	0.007707
that,they	5.000000	0.714286	0.009671	0.019084
i,love	2.000000	0.037037	0.003868	0.007005
even,though	5.000000	0.714286	0.009671	0.019084
to,me	3.000000	0.428571	0.005803	0.011450
your,life	2.000000	1.000000	0.003868	0.007707
the,rest	2.000000	1.000000	0.003868	0.007707
fit,my	2.000000	1.000000	0.003868	0.007707
work,properli	2.000000	0.500000	0.003868	0.007678
decid,to	2.000000	0.500000	0.003868	0.007678
four,year	2.000000	1.000000	0.003868	0.007707
my,lap	3.000000	1.000000	0.005803	0.011538
they,went	2.000000	1.000000	0.003868	0.007707
