you,have	3.000000	0.375000	0.003963	0.007843
with,great	2.000000	0.666667	0.002642	0.005263
and,mashed	2.000000	1.000000	0.002642	0.005270
dragon,roll	2.000000	1.000000	0.002642	0.005270
had,the	16.000000	0.941176	0.021136	0.041344
be,better	2.000000	1.000000	0.002642	0.005270
was,excellent	10.000000	0.833333	0.013210	0.026008
too,much	2.000000	0.500000	0.002642	0.005256
the,crust	5.000000	1.000000	0.006605	0.013123
best,sushi	2.000000	1.000000	0.002642	0.005270
was,really	5.000000	0.833333	0.006605	0.013106
of,these	2.000000	1.000000	0.002642	0.005270
red,dragon	2.000000	1.000000	0.002642	0.005270
the,all	2.000000	1.000000	0.002642	0.005270
excellent,and	2.000000	0.400000	0.002642	0.005249
do,not	3.000000	0.375000	0.003963	0.007843
had,no	3.000000	1.000000	0.003963	0.007895
that,was	4.000000	0.500000	0.005284	0.010458
is,tasty	2.000000	1.000000	0.002642	0.005270
a,different	3.000000	1.000000	0.003963	0.007895
been,a	2.000000	1.000000	0.002642	0.005270
mind,the	2.000000	1.000000	0.002642	0.005270
is,very	5.000000	0.294118	0.006605	0.012920
the,veal	3.000000	1.000000	0.003963	0.007895
sure,not	2.000000	1.000000	0.002642	0.005270
the,great	2.000000	0.500000	0.002642	0.005256
to,perfection	3.000000	1.000000	0.003963	0.007895
the,past	2.000000	0.666667	0.002642	0.005263
to,pay	3.000000	0.500000	0.003963	0.007864
that,i	8.000000	0.571429	0.010568	0.020752
was,horrible	2.000000	0.666667	0.002642	0.005263
the,horrible	3.000000	0.750000	0.003963	0.007884
and,delicious	4.000000	1.000000	0.005284	0.010512
service,is	8.000000	0.258065	0.010568	0.020305
the,menu	13.000000	0.866667	0.017173	0.033679
fried,dumplings	2.000000	1.000000	0.002642	0.005270
my,husband	5.000000	0.714286	0.006605	0.013089
always,been	2.000000	1.000000	0.002642	0.005270
portions,are	4.000000	1.000000	0.005284	0.010512
or,flavor	2.000000	1.000000	0.002642	0.005270
the,tuna	4.000000	1.000000	0.005284	0.010512
delicious,but	2.000000	1.000000	0.002642	0.005270
indo,chinese	2.000000	1.000000	0.002642	0.005270
the,atmosphere	2.000000	0.153846	0.002642	0.005195
a,couple	3.000000	0.750000	0.003963	0.007884
and,soggy	2.000000	1.000000	0.002642	0.005270
need,to	2.000000	0.500000	0.002642	0.005256
of,our	2.000000	0.285714	0.002642	0.005236
appetizers,were	3.000000	1.000000	0.003963	0.007895
place,but	2.000000	0.333333	0.002642	0.005242
way,to	2.000000	0.666667	0.002642	0.005263
never,get	2.000000	1.000000	0.002642	0.005270
the,waiter	3.000000	0.200000	0.003963	0.007772
house,staff	2.000000	0.666667	0.002642	0.005263
food,but	2.000000	1.000000	0.002642	0.005270
i,could	2.000000	0.333333	0.002642	0.005242
the,hot	4.000000	1.000000	0.005284	0.010512
were,excellent	2.000000	1.000000	0.002642	0.005270
a,dish	2.000000	1.000000	0.002642	0.005270
i,am	5.000000	0.357143	0.006605	0.012970
was,absolutely	2.000000	0.666667	0.002642	0.005263
the,lamb	4.000000	1.000000	0.005284	0.010512
went,here	2.000000	0.500000	0.002642	0.005256
bagels,are	2.000000	1.000000	0.002642	0.005270
especially,their	2.000000	1.000000	0.002642	0.005270
great,prices	2.000000	1.000000	0.002642	0.005270
is,fantastic	2.000000	1.000000	0.002642	0.005270
overpriced,and	5.000000	1.000000	0.006605	0.013123
must,be	2.000000	0.666667	0.002642	0.005263
was,very	14.000000	0.636364	0.018494	0.035944
and,the	76.000000	0.737864	0.100396	0.176744
up,for	3.000000	0.375000	0.003963	0.007843
too,bad	2.000000	1.000000	0.002642	0.005270
the,waiters	2.000000	0.500000	0.002642	0.005256
and,chips	2.000000	1.000000	0.002642	0.005270
a,real	4.000000	1.000000	0.005284	0.010512
thought,it	2.000000	1.000000	0.002642	0.005270
food,great	3.000000	1.000000	0.003963	0.007895
it,it	2.000000	1.000000	0.002642	0.005270
excellent,the	3.000000	1.000000	0.003963	0.007895
for,dessert	3.000000	1.000000	0.003963	0.007895
it,the	2.000000	1.000000	0.002642	0.005270
is,the	19.000000	0.542857	0.025099	0.047980
a,maggot	2.000000	0.666667	0.002642	0.005263
i,like	3.000000	0.600000	0.003963	0.007874
that,the	5.000000	0.714286	0.006605	0.013089
and,spinach	2.000000	1.000000	0.002642	0.005270
one,of	8.000000	0.296296	0.010568	0.020408
fish,and	5.000000	1.000000	0.006605	0.013123
thing,i	2.000000	1.000000	0.002642	0.005270
was,fantastic	2.000000	0.666667	0.002642	0.005263
the,main	2.000000	0.500000	0.002642	0.005256
for,their	2.000000	1.000000	0.002642	0.005270
place,to	6.000000	0.240000	0.007926	0.015345
everything,was	3.000000	0.750000	0.003963	0.007884
i,had	21.000000	0.700000	0.027741	0.053367
service,and	10.000000	0.714286	0.013210	0.025940
is,an	3.000000	0.750000	0.003963	0.007884
the,view	3.000000	0.750000	0.003963	0.007884
salmon,dish	2.000000	1.000000	0.002642	0.005270
a,restaurant	3.000000	0.333333	0.003963	0.007833
mahi,mahi	2.000000	1.000000	0.002642	0.005270
and,quality	2.000000	1.000000	0.002642	0.005270
across,the	2.000000	1.000000	0.002642	0.005270
is,yummy	3.000000	1.000000	0.003963	0.007895
front,of	4.000000	0.666667	0.005284	0.010485
want,great	2.000000	1.000000	0.002642	0.005270
at,this	2.000000	0.400000	0.002642	0.005249
which,means	2.000000	1.000000	0.002642	0.005270
but,they	5.000000	0.357143	0.006605	0.012970
order,of	2.000000	1.000000	0.002642	0.005270
tuna,roll	2.000000	1.000000	0.002642	0.005270
reasonable,prices	2.000000	0.666667	0.002642	0.005263
st,bart's	2.000000	1.000000	0.002642	0.005270
and,all	3.000000	0.600000	0.003963	0.007874
special,roll	2.000000	1.000000	0.002642	0.005270
you,like	4.000000	0.571429	0.005284	0.010471
large,portions	3.000000	1.000000	0.003963	0.007895
food,speaks	2.000000	1.000000	0.002642	0.005270
as,is	2.000000	1.000000	0.002642	0.005270
a,bit	10.000000	0.625000	0.013210	0.025873
was,a	4.000000	0.235294	0.005284	0.010336
belly,dancers	2.000000	0.666667	0.002642	0.005263
well,as	3.000000	0.750000	0.003963	0.007884
japanese,tapas	2.000000	1.000000	0.002642	0.005270
but,the	22.000000	0.733333	0.029062	0.055909
the,appetizers	3.000000	1.000000	0.003963	0.007895
was,bland	4.000000	1.000000	0.005284	0.010512
worst,sushi	2.000000	1.000000	0.002642	0.005270
it,all	2.000000	0.285714	0.002642	0.005236
this,was	2.000000	0.333333	0.002642	0.005242
go,to	5.000000	0.500000	0.006605	0.013038
the,way	2.000000	0.500000	0.002642	0.005256
i,get	2.000000	0.500000	0.002642	0.005256
great,hot	2.000000	1.000000	0.002642	0.005270
the,french	2.000000	1.000000	0.002642	0.005270
but,not	9.000000	0.500000	0.011889	0.023226
to,do	2.000000	0.333333	0.002642	0.005242
best,and	3.000000	1.000000	0.003963	0.007895
remember,the	2.000000	1.000000	0.002642	0.005270
innovative,and	2.000000	1.000000	0.002642	0.005270
york,city	2.000000	0.400000	0.002642	0.005249
i,tried	3.000000	0.750000	0.003963	0.007884
rice,dishes	3.000000	1.000000	0.003963	0.007895
the,only	8.000000	0.444444	0.010568	0.020645
amazing,food	2.000000	1.000000	0.002642	0.005270
to,get	5.000000	0.714286	0.006605	0.013089
are,delicious	2.000000	1.000000	0.002642	0.005270
and,filling	2.000000	1.000000	0.002642	0.005270
the,dessert	5.000000	1.000000	0.006605	0.013123
not,good	3.000000	0.750000	0.003963	0.007884
stone,bowl	2.000000	1.000000	0.002642	0.005270
reason,to	2.000000	1.000000	0.002642	0.005270
had,was	2.000000	0.666667	0.002642	0.005263
you,won't	2.000000	1.000000	0.002642	0.005270
i,went	2.000000	0.400000	0.002642	0.005249
the,city	4.000000	0.250000	0.005284	0.010349
but,that	2.000000	0.666667	0.002642	0.005263
to,the	15.000000	0.483871	0.019815	0.038071
the,chicken	8.000000	0.888889	0.010568	0.020888
one,bite	2.000000	1.000000	0.002642	0.005270
any,food	2.000000	1.000000	0.002642	0.005270
no,flavor	2.000000	1.000000	0.002642	0.005270
don't,mind	3.000000	1.000000	0.003963	0.007895
for,those	2.000000	0.666667	0.002642	0.005263
and,we	2.000000	0.200000	0.002642	0.005215
even,better	2.000000	1.000000	0.002642	0.005270
tell,you	2.000000	1.000000	0.002642	0.005270
bland,and	5.000000	1.000000	0.006605	0.013123
all,of	6.000000	0.600000	0.007926	0.015645
and,slightly	2.000000	1.000000	0.002642	0.005270
your,average	2.000000	1.000000	0.002642	0.005270
looking,for	3.000000	0.500000	0.003963	0.007864
highly,recommend	5.000000	0.312500	0.006605	0.012937
was,average	4.000000	1.000000	0.005284	0.010512
since,it	2.000000	0.666667	0.002642	0.005263
a,far	2.000000	1.000000	0.002642	0.005270
staff,was	2.000000	0.500000	0.002642	0.005256
to,make	2.000000	0.222222	0.002642	0.005222
had,to	3.000000	0.375000	0.003963	0.007843
before,i	2.000000	0.666667	0.002642	0.005263
of,all	4.000000	0.666667	0.005284	0.010485
the,very	2.000000	1.000000	0.002642	0.005270
and,belly	2.000000	1.000000	0.002642	0.005270
go,for	2.000000	0.666667	0.002642	0.005263
years,and	2.000000	0.400000	0.002642	0.005249
the,specials	2.000000	1.000000	0.002642	0.005270
was,wonderful	3.000000	0.428571	0.003963	0.007853
7,years	2.000000	1.000000	0.002642	0.005270
not,the	3.000000	0.375000	0.003963	0.007843
if,you're	3.000000	0.500000	0.003963	0.007864
the,sushi	9.000000	1.000000	0.011889	0.023499
eat,it	2.000000	1.000000	0.002642	0.005270
the,most	3.000000	0.333333	0.003963	0.007833
in,nyc	5.000000	0.625000	0.006605	0.013072
which,are	2.000000	0.666667	0.002642	0.005263
on,my	2.000000	0.400000	0.002642	0.005249
prices,were	2.000000	1.000000	0.002642	0.005270
what,we	2.000000	0.500000	0.002642	0.005256
i,highly	4.000000	0.444444	0.005284	0.010444
gross,food	2.000000	1.000000	0.002642	0.005270
never,a	2.000000	1.000000	0.002642	0.005270
not,outstanding	2.000000	1.000000	0.002642	0.005270
we,thought	2.000000	0.666667	0.002642	0.005263
are,a	2.000000	0.666667	0.002642	0.005263
i,believe	2.000000	1.000000	0.002642	0.005270
that,but	2.000000	1.000000	0.002642	0.005270
is,limited	2.000000	1.000000	0.002642	0.005270
for,7	2.000000	1.000000	0.002642	0.005270
is,consistently	2.000000	1.000000	0.002642	0.005270
for,less	2.000000	1.000000	0.002642	0.005270
the,drinks	2.000000	0.333333	0.002642	0.005242
fresh,the	2.000000	1.000000	0.002642	0.005270
this,is	13.000000	0.333333	0.017173	0.032663
to,taste	2.000000	1.000000	0.002642	0.005270
are,the	3.000000	0.428571	0.003963	0.007853
with,a	9.000000	0.450000	0.011889	0.023166
i,would	13.000000	0.481481	0.017173	0.033163
the,taste	2.000000	1.000000	0.002642	0.005270
both,food	2.000000	1.000000	0.002642	0.005270
tuna,was	2.000000	1.000000	0.002642	0.005270
the,braised	2.000000	1.000000	0.002642	0.005270
chicken,and	5.000000	1.000000	0.006605	0.013123
tons,of	2.000000	1.000000	0.002642	0.005270
noodle,soup	2.000000	1.000000	0.002642	0.005270
pieces,of	2.000000	1.000000	0.002642	0.005270
buns,and	2.000000	1.000000	0.002642	0.005270
the,pasta	2.000000	1.000000	0.002642	0.005270
and,disgusting	2.000000	1.000000	0.002642	0.005270
poor,quality	2.000000	1.000000	0.002642	0.005270
price,is	3.000000	0.750000	0.003963	0.007884
a,plate	2.000000	1.000000	0.002642	0.005270
salad,was	2.000000	1.000000	0.002642	0.005270
and,my	4.000000	0.571429	0.005284	0.010471
lobster,roll	2.000000	1.000000	0.002642	0.005270
for,the	19.000000	0.558824	0.025099	0.048040
was,delicious	9.000000	1.000000	0.011889	0.023499
not,fresh	3.000000	1.000000	0.003963	0.007895
staff,is	3.000000	0.272727	0.003963	0.007812
just,a	2.000000	0.666667	0.002642	0.005263
average,the	3.000000	1.000000	0.003963	0.007895
have,been	5.000000	0.277778	0.006605	0.012903
you,don't	6.000000	0.666667	0.007926	0.015666
here,for	2.000000	0.285714	0.002642	0.005236
took,one	2.000000	1.000000	0.002642	0.005270
they,use	2.000000	1.000000	0.002642	0.005270
is,what	2.000000	1.000000	0.002642	0.005270
if,the	2.000000	0.500000	0.002642	0.005256
great,neighborhood	2.000000	0.666667	0.002642	0.005263
from,the	11.000000	0.611111	0.014531	0.028387
we,got	6.000000	0.750000	0.007926	0.015686
have,much	2.000000	1.000000	0.002642	0.005270
rolls,are	4.000000	1.000000	0.005284	0.010512
and,a	8.000000	0.615385	0.010568	0.020779
over,the	2.000000	0.400000	0.002642	0.005249
to,order	3.000000	0.428571	0.003963	0.007853
could,have	3.000000	1.000000	0.003963	0.007895
i,found	6.000000	0.857143	0.007926	0.015707
not,for	4.000000	0.800000	0.005284	0.010499
when,i	5.000000	0.625000	0.006605	0.013072
margherita,pizza	3.000000	1.000000	0.003963	0.007895
the,scallops	2.000000	1.000000	0.002642	0.005270
dishes,and	2.000000	1.000000	0.002642	0.005270
the,sauce	3.000000	1.000000	0.003963	0.007895
is,amazing	7.000000	0.875000	0.009247	0.018301
and,not	5.000000	0.833333	0.006605	0.013106
is,wonderful	2.000000	1.000000	0.002642	0.005270
eat,sushi	2.000000	1.000000	0.002642	0.005270
warm,and	2.000000	0.500000	0.002642	0.005256
so,delicious	2.000000	1.000000	0.002642	0.005270
were,great	5.000000	0.833333	0.006605	0.013106
good,the	3.000000	1.000000	0.003963	0.007895
the,outside	2.000000	1.000000	0.002642	0.005270
ingredients,are	2.000000	1.000000	0.002642	0.005270
was,just	2.000000	0.400000	0.002642	0.005249
the,potato	2.000000	1.000000	0.002642	0.005270
at,reasonable	2.000000	0.666667	0.002642	0.005263
lobster,bisque	2.000000	1.000000	0.002642	0.005270
was,amazing	5.000000	1.000000	0.006605	0.013123
the,mashed	2.000000	1.000000	0.002642	0.005270
is,much	2.000000	1.000000	0.002642	0.005270
the,table	2.000000	0.250000	0.002642	0.005229
portion,sizes	2.000000	1.000000	0.002642	0.005270
this,world	5.000000	0.833333	0.006605	0.013106
were,ok	2.000000	1.000000	0.002642	0.005270
try,the	13.000000	1.000000	0.017173	0.033766
of,food	3.000000	1.000000	0.003963	0.007895
feel,like	3.000000	0.375000	0.003963	0.007843
meat,and	3.000000	1.000000	0.003963	0.007895
makes,you	2.000000	1.000000	0.002642	0.005270
be,a	3.000000	0.375000	0.003963	0.007843
ate,here	2.000000	1.000000	0.002642	0.005270
fun,and	2.000000	0.666667	0.002642	0.005263
so,good	3.000000	0.750000	0.003963	0.007884
i've,had	5.000000	0.833333	0.006605	0.013106
worked,in	2.000000	1.000000	0.002642	0.005270
new,york	4.000000	0.235294	0.005284	0.010336
with,the	13.000000	0.722222	0.017173	0.033548
so,it	2.000000	1.000000	0.002642	0.005270
food,in	4.000000	1.000000	0.005284	0.010512
top,notch	3.000000	0.600000	0.003963	0.007874
fantastic,service	2.000000	1.000000	0.002642	0.005270
reasonably,priced	3.000000	1.000000	0.003963	0.007895
ever,had	7.000000	0.875000	0.009247	0.018301
had,and	2.000000	1.000000	0.002642	0.005270
fabulous,food	2.000000	1.000000	0.002642	0.005270
the,staff	5.000000	0.263158	0.006605	0.012887
been,so	2.000000	0.666667	0.002642	0.005263
has,always	2.000000	1.000000	0.002642	0.005270
is,phenomenal	2.000000	1.000000	0.002642	0.005270
the,grilled	2.000000	1.000000	0.002642	0.005270
to,be	8.000000	0.296296	0.010568	0.020408
to,eat	2.000000	0.181818	0.002642	0.005208
wasn't,even	2.000000	1.000000	0.002642	0.005270
love,the	2.000000	0.500000	0.002642	0.005256
and,there	2.000000	0.666667	0.002642	0.005263
was,mediocre	2.000000	1.000000	0.002642	0.005270
or,a	2.000000	0.500000	0.002642	0.005256
the,pad	3.000000	1.000000	0.003963	0.007895
good,not	2.000000	1.000000	0.002642	0.005270
too,sweet	2.000000	1.000000	0.002642	0.005270
of,us	2.000000	0.285714	0.002642	0.005236
how,to	2.000000	1.000000	0.002642	0.005270
sauce,and	2.000000	1.000000	0.002642	0.005270
full,of	2.000000	1.000000	0.002642	0.005270
quality,fish	2.000000	1.000000	0.002642	0.005270
at,best	4.000000	1.000000	0.005284	0.010512
the,restaurant	7.000000	0.368421	0.009247	0.018041
really,good	4.000000	1.000000	0.005284	0.010512
had,a	7.000000	0.318182	0.009247	0.017972
may,be	2.000000	0.666667	0.002642	0.005263
is,out	2.000000	0.666667	0.002642	0.005263
average,to	2.000000	1.000000	0.002642	0.005270
the,flavors	2.000000	1.000000	0.002642	0.005270
food,can	2.000000	1.000000	0.002642	0.005270
is,excellent	6.000000	0.666667	0.007926	0.015666
they,serve	2.000000	0.666667	0.002642	0.005263
fresh,and	7.000000	1.000000	0.009247	0.018325
sushi,was	4.000000	1.000000	0.005284	0.010512
but,be	2.000000	1.000000	0.002642	0.005270
your,own	2.000000	0.666667	0.002642	0.005263
the,lobster	8.000000	0.888889	0.010568	0.020888
tasting,menu	2.000000	1.000000	0.002642	0.005270
with,good	2.000000	1.000000	0.002642	0.005270
got,the	3.000000	0.750000	0.003963	0.007884
of,any	2.000000	1.000000	0.002642	0.005270
for,brunch	2.000000	0.666667	0.002642	0.005263
for,it	2.000000	0.285714	0.002642	0.005236
is,some	2.000000	1.000000	0.002642	0.005270
thai,food	4.000000	1.000000	0.005284	0.010512
have,never	5.000000	0.454545	0.006605	0.013021
i,don't	4.000000	0.666667	0.005284	0.010485
here,is	3.000000	0.600000	0.003963	0.007874
has,great	2.000000	0.666667	0.002642	0.005263
good,price	2.000000	1.000000	0.002642	0.005270
great,service	10.000000	0.909091	0.013210	0.026042
pretty,good	3.000000	0.750000	0.003963	0.007884
100,different	2.000000	1.000000	0.002642	0.005270
i,love	5.000000	0.500000	0.006605	0.013038
even,though	2.000000	0.400000	0.002642	0.005249
best,hot	2.000000	1.000000	0.002642	0.005270
dessert,was	4.000000	1.000000	0.005284	0.010512
food,at	4.000000	1.000000	0.005284	0.010512
restaurant,is	3.000000	0.333333	0.003963	0.007833
one,in	2.000000	1.000000	0.002642	0.005270
is,great	15.000000	0.750000	0.019815	0.038610
it's,a	2.000000	0.166667	0.002642	0.005202
was,ok	4.000000	1.000000	0.005284	0.010512
out,the	2.000000	0.500000	0.002642	0.005256
