you,have	4.000000	0.500000	0.007092	0.013986
the,trip	3.000000	1.000000	0.005319	0.010582
and,that	2.000000	0.666667	0.003546	0.007055
place,survives	2.000000	1.000000	0.003546	0.007067
it's,great	2.000000	0.666667	0.003546	0.007055
the,hype	3.000000	1.000000	0.005319	0.010582
keep,up	2.000000	1.000000	0.003546	0.007067
loved,this	2.000000	1.000000	0.003546	0.007067
i,left	2.000000	1.000000	0.003546	0.007067
highly,recommended	6.000000	1.000000	0.010638	0.021053
do,not	4.000000	0.500000	0.007092	0.013986
hungry,and	2.000000	0.666667	0.003546	0.007055
little,out	2.000000	1.000000	0.003546	0.007067
the,great	2.000000	0.500000	0.003546	0.007042
paying,for	2.000000	1.000000	0.003546	0.007067
to,pay	2.000000	0.333333	0.003546	0.007018
what,you	2.000000	0.500000	0.003546	0.007042
to,return	2.000000	1.000000	0.003546	0.007067
are,in	3.000000	0.600000	0.005319	0.010545
that,i	4.000000	0.285714	0.007092	0.013841
never,write	2.000000	1.000000	0.003546	0.007067
service,is	3.000000	0.096774	0.005319	0.010084
my,husband	2.000000	0.285714	0.003546	0.007005
going,back	7.000000	1.000000	0.012411	0.024518
about,this	4.000000	0.800000	0.007092	0.014060
time,in	2.000000	1.000000	0.003546	0.007067
the,four	4.000000	0.800000	0.007092	0.014060
restaurant,was	6.000000	0.857143	0.010638	0.021016
is,that	2.000000	0.500000	0.003546	0.007042
the,atmosphere	2.000000	0.153846	0.003546	0.006932
of,our	2.000000	0.285714	0.003546	0.007005
go,and	3.000000	1.000000	0.005319	0.010582
thank,you	3.000000	1.000000	0.005319	0.010582
place,but	3.000000	0.500000	0.005319	0.010526
find,in	2.000000	0.666667	0.003546	0.007055
i,could	3.000000	0.500000	0.005319	0.010526
definitely,go	3.000000	1.000000	0.005319	0.010582
crowded,but	3.000000	1.000000	0.005319	0.010582
i,am	7.000000	0.500000	0.012411	0.024221
check,this	2.000000	1.000000	0.003546	0.007067
the,fact	2.000000	0.500000	0.003546	0.007042
will,definitely	2.000000	1.000000	0.003546	0.007067
was,very	2.000000	0.090909	0.003546	0.006826
were,not	2.000000	0.400000	0.003546	0.007030
and,the	8.000000	0.077670	0.014184	0.023988
up,for	3.000000	0.375000	0.005319	0.010490
